join,envelope,001,005,007,008,034,035,040,043,049,110,245,246,250,255,264,300,336,337,338,500,530,650,655,710,810,856,946
23591,"E0061300,E0070400,N0534200,N0532400",991012587210602124,20220715095128.0,aj#canzn,171221s1962    ne eck    a     0   dut d,1\ $a a $b 50000 $d E0061300 $e E0070400 $f N0534200 $g N0532400,\\ $a (OCoLC)1016157890 | \\ $a (OCoLC)on1016157890 | \\ $a (EXLNZ-01UWI_NETWORK)9912421495502121 | \\ $a (01UWI_ML)991012587210602124,\\ $a GZN $e rda $c GZN,\\ $a e-ne---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Noordzee, Monden van de Eems / $c 's-Gravenhage, uitgegeven in febr 1962 door de Chef der Hydrografie.", ,\\ $a Bijgewerkt ... 1962.,"\\ $a Scale 1:50,000 $c (E 6°13ʹ00ʺ--E 7°04ʹ00ʺ/N 53°42ʹ00ʺ--N 53°24ʹ00ʺ).","\1 $a 's-Gravenhage : $b Hydrografisch Bureau, $c 1962.","\\ $a 1 map : $b color ; $c 67 x 116 cm, on sheet 71 x 119 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines, bathymetric tints and soundings. | \\ $a Includes notes, conversion table and Decca navigation grid. | \\ $a Selected lights shown in purple. | \\ $a ""Decca chain 9."" | \\ $a ""Hydrografisch Bureau, 23 Aug. 1962, 's-Gravenhage"" -- stamped in lower right margin. | \\ $a ""1460.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Netherlands $z Waddenzee. | \0 $a Decca navigation $z Netherlands $z Waddenzee $v Maps. | \0 $a Coasts $z Netherlands $z Groningen $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft, , ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23591/rec/103,\\ $a agslscn agsmap026983 $9 LOCAL
23599,"E0052700,E0062000,N0533600,N0531800",991012587211502124,20220715095130.0,aj#canzn,171220s1962    ne eck    a     0   dut d,1\ $a a $b 50000 $d E0052700 $e E0062000 $f N0533600 $g N0531800,\\ $a (OCoLC)1015971026 | \\ $a (OCoLC)on1015971026 | \\ $a (EXLNZ-01UWI_NETWORK)9912421190302121 | \\ $a (01UWI_ML)991012587211502124,\\ $a GZN $e rda $c GZN,\\ $a e-ne---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Noordzee, Bornrif tot Monden van de Eems / $c 's-Gravenhage, uitgegeven in juni 1962 door de Chef der Hydrografie.", ,\\ $a Bijgewerkt ... [19]62.,"\\ $a Scale 1:50,000 $c (E 5°27ʹ00ʺ--E 6°20ʹ00ʺ/N 53°36ʹ00ʺ--N 53°18ʹ00ʺ).","\1 $a 's-Gravenhage : $b Hydrografisch Bureau, $c 1962.","\\ $a 1 map : $b color ; $c 67 x 119 cm, on sheet 72 x 122 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines, bathymetric tints and soundings. | \\ $a Includes notes, illustrations, pasteover, conversion table and Decca navigation grid. | \\ $a Selected lights shown in purple. | \\ $a ""Decca chain 9."" | \\ $a ""Hydrografisch Bureau, 23 Aug. 1962, 's-Gravenhage"" -- stamped in lower right margin. | \\ $a ""1458.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Netherlands $z Friesland. | \0 $a Decca navigation $z Netherlands $z Friesland $v Maps. | \0 $a Coasts $z Netherlands $z Ameland Island $v Maps. | \0 $a Coasts $z Netherlands $z Schiermonnikoog $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23599/rec/111,\\ $a agslscn agsmap026982 $9 LOCAL
23601,"E0044500,E0053800,N0532800,N0531000",991012587211602124,20220715095032.0,aj#canzn,171220s1962    ne eck    a     0   dut d,1\ $a a $b 50000 $d E0044500 $e E0053800 $f N0532800 $g N0531000,\\ $a (OCoLC)1015970988 | \\ $a (OCoLC)on1015970988 | \\ $a (EXLNZ-01UWI_NETWORK)9912421795602121 | \\ $a (01UWI_ML)991012587211602124,\\ $a GZN $e rda $c GZN,\\ $a e-ne---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Noordzee, Terschellinger Gronden tot Harlingen / $c 's-Gravenhage, uitgegeven in mei 1961 door de Chef der Hydrografie.", ,\\ $a Bijgewerkt ... [19]62.,"\\ $a Scale 1:50,000 $c (E 4°45ʹ00ʺ--E 5°38ʹ00ʺ/N 53°28ʹ00ʺ--N 53°10ʹ00ʺ).","\1 $a 's-Gravenhage : $b Hydrografisch Bureau, $c 1962.","\\ $a 1 map : $b color ; $c 68 x 119 cm, on sheet 71 x 121 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines, bathymetric tints and soundings. | \\ $a Includes notes, pasteover, conversion table and Decca navigation grid. | \\ $a Selected lights shown in purple. | \\ $a ""Decca chain 9."" | \\ $a ""Hydrografisch Bureau, 23 Aug. 1962, 's-Gravenhage"" -- stamped in lower right margin. | \\ $a ""1456.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Netherlands. | \0 $a Decca navigation $z Netherlands $v Maps. | \0 $a Coasts $z Netherlands $z Vlieland $v Maps. | \0 $a Coasts $z Netherlands $z Terschelling $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23601/rec/113,\\ $a agslscn agsmap026981 $9 LOCAL
23602,"E0044300,E0052700,N0531500,N0525500",991012587211702124,20220715095013.0,aj#canzn,171220s1962    ne eck    a     0   dut d,1\ $a a $b 50000 $d E0044300 $e E0052700 $f N0531500 $g N0525500,\\ $a (OCoLC)1015970670 | \\ $a (OCoLC)on1015970670 | \\ $a (EXLNZ-01UWI_NETWORK)9912421098502121 | \\ $a (01UWI_ML)991012587211702124,\\ $a GZN $e rda $c GZN,\\ $a e-ne---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Waddenzee, Eierlandsche Gronden en Den Helder tot Harlingen / $c 's-Gravenhage, uitgegeven in aug 1960 door de Chef der Hydrografie.", ,\\ $a Hernieuwde uitgave April 1962. Bijgewerkt ... 1962.,"\\ $a Scale 1:50,000 $c (E 4°43ʹ00ʺ--E 5°27ʹ00ʺ/N 53°15ʹ00ʺ--N 52°55ʹ00ʺ).","\1 $a 's-Gravenhage : $b Hydrografisch Bureau, $c [1962]","\\ $a 1 map : $b color ; $c 68 x 101 cm, on sheet 71 x 104 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines, bathymetric tints and soundings. | \\ $a Includes notes, conversion table, Decca navigation grid, 1 continuation inset map and 1 inset map: Harlingen. | \\ $a Selected lights shown in purple. | \\ $a ""Decca chain 9."" | \\ $a ""Hydrografisch Bureau, 23 Aug. 1962, 's-Gravenhage"" -- stamped in lower right margin. | \\ $a ""1454.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Netherlands $z Waddenzee. | \0 $a Decca navigation $z Netherlands $z Waddenzee $v Maps. | \0 $a Coasts $z Netherlands $z Texel $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23602/rec/114,\\ $a agslscn agsmap026980 $9 LOCAL
23597,"E0041900,E0050300,N0530800,N0525000",991012587211802124,20220715095019.0,aj#canzn,171220s1962    ne eck    a     0   dut d,1\ $a a $b 50000 $d E0041900 $e E0050300 $f N0530800 $g N0525000,\\ $a (OCoLC)1015970306 | \\ $a (OCoLC)on1015970306 | \\ $a (EXLNZ-01UWI_NETWORK)9912421098802121 | \\ $a (01UWI_ML)991012587211802124,\\ $a GZN $e rda $c GZN,\\ $a e-ne---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Noordzee, Zeegat van Texel / $c 's-Gravenhage, uitgegeven in dec 1961 door de Chef der Hydrografie.", ,\\ $a Bijgewerkt ... 1962.,"\\ $a Scale 1:50,000 $c (E 4°19ʹ00ʺ--E 5°03ʹ00ʺ/N 53°08ʹ00ʺ--N 52°50ʹ00ʺ).","\1 $a 's-Gravenhage : $b Hydrografisch Bureau, $c 1962.","\\ $a 1 map : $b color ; $c 68 x 101 cm, on sheet 71 x 104 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines, bathymetric tints and soundings. | \\ $a Includes tidal and conversion tables and Decca navigation grid. | \\ $a Selected lights shown in purple. | \\ $a ""Decca chain 9."" | \\ $a ""Hydrografisch Bureau, 23 Aug. 1962, 's-Gravenhage"" -- stamped in lower right margin. | \\ $a ""1452.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Netherlands. | \0 $a Decca navigation $z Netherlands $v Maps. | \0 $a Coasts $z Netherlands $z Texel $v Maps. | \0 $a Coasts $z Netherlands $z Den Helder $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23597/rec/109,\\ $a agslscn agsmap026979 $9 LOCAL
23592,"E0032200,E0040200,N0513400,N0511200",991012587212202124,20220715095025.0,aj#canzn,171220s1962    ne eck    a     0   dut d,1\ $a a $b 40000 $d E0032200 $e E0040200 $f N0513400 $g N0511200,\\ $a (OCoLC)1015969539 | \\ $a (OCoLC)on1015969539 | \\ $a (EXLNZ-01UWI_NETWORK)9912421501502121 | \\ $a (01UWI_ML)991012587212202124,\\ $a GZN $e rda $c GZN,\\ $a e-ne---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Westerschelde, Westkapelle en Kadzand tot Terneuzen en Hansweerd / $c 's-Gravenhage, uitgegeven in juni 1962 door de Chef der Hydrografie.", ,\\ $a Bijgewerkt ... [19]62.,"\\ $a Scale 1:40,000 $c (E 3°22ʹ00ʺ--E 4°02ʹ00ʺ/N 51°34ʹ00ʺ--N 51°12ʹ00ʺ).","\1 $a 's-Gravenhage : $b Hydrografisch Bureau, $c 1962.","\\ $a 1 map : $b color ; $c 68 x 119 cm, on sheet 71 x 122 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines, bathymetric tints and soundings. | \\ $a Includes notes, conversion table, continuation inset map and 1 inset map: Terneuzen. | \\ $a Selected lights shown in purple. | \\ $a ""Hydrografisch Bureau, 23 Aug. 1962, 's-Gravenhage"" -- stamped in lower right margin. | \\ $a ""1443.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Netherlands $z Westerschelde. | \0 $a Coasts $z Netherlands $z Westerschelde $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23592/rec/104,\\ $a agslscn agsmap026978 $9 LOCAL
23594,"E0045300,E0061000,N0530700,N0521400",991012587212302124,20220715095139.0,aj#canzn,171220s1962    ne eck    a     0   dut d,1\ $a a $b 150000 $d E0045300 $e E0061000 $f N0530700 $g N0521400,\\ $a (OCoLC)1015969138 | \\ $a (OCoLC)on1015969138 | \\ $a (EXLNZ-01UWI_NETWORK)9912421797602121 | \\ $a (01UWI_ML)991012587212302124,\\ $a GZN $e rda $c GZN,\\ $a e-ne---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a IJselmeer / $c 's-Gravenhage, uitgegeven in dec 1960 door Chef der Hydrografie.", ,\\ $a Hernieuwde uigave mei 1962. Bijgewerkt ... [19]62.,"\\ $a Scale 1:150,000 $c (E 4°53ʹ00ʺ--E 6°10ʹ00ʺ/N 53°07ʹ00ʺ--N 52°14ʹ00ʺ).","\1 $a 's-Gravenhage : $b Hydrografisch Bureau, $c [1962]","\\ $a 1 map : $b color ; $c 67 x 61 cm, on sheet 71 x 104 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines, bathymetric tints and soundings. | \\ $a Includes pasteover, conversion table and 13 inset maps: [Buitenhaven] -- Kornwerderzand -- Den Oever -- Enkhuizen -- Gouwzee -- Pampus -- Ketelmond -- Kanalen Langs de Noordoostpolder -- Lemmer -- Urk -- Harderwijk -- Lelystad -- Hoorn. | \\ $a ""Hydrografisch Bureau, 23 Aug. 1962, 's-Gravenhage"" -- stamped in lower right margin. | \\ $a ""1351.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Netherlands $z IJssel Lake. | \0 $a Coasts $z Netherlands $z IJssel Lake $v Maps. | \0 $a Harbors $z Netherlands $z IJssel Lake $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft, , ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23594/rec/106,\\ $a agslscn agsmap026977 $9 LOCAL
23593,"E0032700,E0041800,N0520800,N0514600",991012587212902124,20220715095158.0,aj#canzn,171220s1962    ne gdec   a     0   dut d,1\ $a a $b 50000 $d E0032700 $e E0041800 $f N0520800 $g N0514600,\\ $a (OCoLC)1015968538 | \\ $a (OCoLC)on1015968538 | \\ $a (EXLNZ-01UWI_NETWORK)9912421798902121 | \\ $a (01UWI_ML)991012587212902124,\\ $a GZN $e rda $c GZN,\\ $a e-ne---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Noordzee zeegaten van de Hoek van Holland en Goeree / $c 's-Gravenhage, uitgegeven in juni 1958 door het Ministerie van Marine, Afdeling Hydrografie.", ,\\ $a Hernieuwde uitgave nov 1961. Bijgewerkt ... 1962.,"\\ $a Scale 1:50,000 $c (E 3°27ʹ00ʺ--E 4°18ʹ00ʺ/N 52°08ʹ00ʺ--N 51°46ʹ00ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeling Hydrografie, $c [1962]","\\ $a 1 map : $b color ; $c 80 x 119 cm, on sheet 84 x 121 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines, bathymetric tints and soundings. | \\ $a Includes notes and conversion table and Decca navigation grid. | \\ $a Selected lights shown in purple. | \\ $a ""Decca chain 9."" | \\ $a ""Hydrografisch Bureau, 23 Aug. 1962, 's-Gravenhage"" -- stamped in lower right margin. | \\ $a ""1202.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Netherlands $z Hoek van Holland. | \0 $a Decca navigation $z Netherlands $z Hoek van Holland $v Maps. | \0 $a Coasts $z Netherlands $z Hoek van Holland $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23593/rec/105,\\ $a agslscn agsmap026976 $9 LOCAL
23441,"E1341400,E1344500,S0020800,S0025300",991012587213102124,20220715095010.0,aj#canzn,171220s1920    ne gdek   a     0   dut d,1\ $a a $b 100000 $d E1341400 $e E1344500 $f S0020800 $g S0025300,\\ $a (OCoLC)1015967772 | \\ $a (OCoLC)on1015967772 | \\ $a (EXLNZ-01UWI_NETWORK)9912421799402121 | \\ $a (01UWI_ML)991012587213102124,\\ $a GZN $e rda $c GZN,\\ $a a-io---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Noordkust Nieuw Guinea, Geelvink Baai, Wandammen Baai / $c 's-Gravenhage, uitgegeven in April 1920 door het Ministerie van Marine, Afdeeling Hydrographie.", , ,"\\ $a Scale 1:100,000 $c (E 134°14ʹ00ʺ--E 134°45ʹ00ʺ/S 2°08ʹ00ʺ--S 2°53ʹ00ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeeling Hydrographie, $c 1920.","\\ $a 1 map : $b color ; $c 86 x 60 cm, on sheet 96 x 65 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Includes 4 inset maps: Reede Windissi -- Telok Watiriraro -- Telok Korio -- Reede Miei. | \\ $a ""416.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,"\0 $a Nautical charts $z Indonesia $z Cenderawasih, Teluk. | \0 $a Coasts $z Indonesia $z Cenderawasih, Teluk $v Maps.",\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23441/rec/13,\\ $a agslscn agsmap026948 $9 LOCAL
23442,"E1342800,E1344200,S0021400,S0023200",991012587213202124,20220715095128.0,aj#canzn,171220s1920    ne gdek   a     0   dut d,1\ $a a $b 50000 $d E1342800 $e E1344200 $f S0021400 $g S0023200,\\ $a (OCoLC)1015967983 | \\ $a (OCoLC)on1015967983 | \\ $a (EXLNZ-01UWI_NETWORK)9912421799602121 | \\ $a (01UWI_ML)991012587213202124,\\ $a GZN $e rda $c GZN,\\ $a a-io---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Noordkust Nieuw Guinea, Geelvink Baai, Eiland Roon / $c 's-Gravenhage, uitgegeven in Jan. 1920 door het Ministerie van Marine, Afdeeling Hydrographie.", , ,"\\ $a Scale 1:50,000 $c (E 134°28ʹ00ʺ--E 134°42ʹ00ʺ/S 2°14ʹ00ʺ--S 2°32ʹ00ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeeling Hydrographie, $c 1920.","\\ $a 1 map : $b color ; $c 69 x 54 cm, on sheet 76 x 61 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a ""415.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,"\0 $a Nautical charts $z Indonesia $z Cenderawasih, Teluk. | \0 $a Islands $z Indonesia $z Cenderawasih, Teluk $v Maps.",\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23442/rec/15,\\ $a agslscn agsmap026947 $9 LOCAL
23444,"E1335700,E1343000,S0013800,S0021500",991012587213302124,20220715095010.0,aj#canzn,171220s1925    ne gdek   a     0   dut d,1\ $a a $b 100000 $d E1335700 $e E1343000 $f S0013800 $g S0021500,\\ $a (OCoLC)1015967816 | \\ $a (OCoLC)on1015967816 | \\ $a (EXLNZ-01UWI_NETWORK)9912421799902121 | \\ $a (01UWI_ML)991012587213302124,\\ $a GZN $e rda $c GZN,\\ $a a-io---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Noordkust Nieuw Guinea, Geelvink Baai, Eilanden Roemberpon en Meos Waar / $c 's-Gravenhage, uitgegeven in Aug. 1922 door het Ministerie van Marine, Afdeeling Hydrographie.", ,\\ $a Bijgewerkt ... 1925.,"\\ $a Scale 1:100,000 $c (E 133°57ʹ00ʺ--E 134°30ʹ00ʺ/S 1°38ʹ00ʺ--S 2°15ʹ00ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeeling Hydrographie, $c [1925]","\\ $a 1 map : $b color ; $c 71 x 64 cm, on sheet 84 x 72 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Includes 1 inset map: Zuidgedeelt van Straat Roemberpon. | \\ $a ""Departement van Marine, 7 Apr. 1925, Afd. Hydrographie"" -- stamped in lower right margin. | \\ $a ""414.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Indonesia $z Papua. | \0 $a Islands $z Indonesia $z Papua $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,\\ $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23444/rec/19,\\ $a agslscn agsmap026946 $9 LOCAL
23448,"E1293000,E1344000,S0025000,S0055000",991012587213402124,20220715095157.0,aj#canzn,171220s1916    ne gdek   a     0   dut d,1\ $a a $b 500000 $d E1293000 $e E1344000 $f S0025000 $g S0055000,\\ $a (OCoLC)1015966873 | \\ $a (OCoLC)on1015966873 | \\ $a (EXLNZ-01UWI_NETWORK)9912421101102121 | \\ $a (01UWI_ML)991012587213402124,\\ $a GZN $e rda $c GZN,\\ $a ps----- $a a-io---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Oost Ceram tot Aroe Eilanden / $c 's-Gravenhage, uitgegeven in Novr. 1916 door het Ministerie van Marine, Afdeeling Hydrographie.", , ,"\\ $a Scale 1:500,000 $c (E 129°30ʹ00ʺ--E 134°40ʹ00ʺ/S 2°50ʹ00ʺ--S 5°50ʹ00ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeeling Hydrographie, $c 1916.","\\ $a 1 map ; $c 69 x 117 cm, on sheet 78 x 125 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Includes index of charts. | \\ $a Selected lights shown in yellow and red. | \\ $a ""407.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Banda Sea. | \0 $a Coasts $z Indonesia $z Ceram Island $v Maps. | \0 $a Coasts $z Indonesia $z Kei Islands $v Maps. | \0 $a Coasts $z Indonesia $z Papua $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23448/rec/27,\\ $a agslscn agsmap026943 $9 LOCAL
23449,"E1270300,E1320500,S0061000,S0084000",991012587213502124,20220715095027.0,aj#aanzn,171220s1931    ne gdek   a     0   dut d,1\ $a a $b 500000 $d E1270300 $e E1320500 $f S0061000 $g S0084000,\\ $a (OCoLC)1015966598 | \\ $a (OCoLC)on1015966598 | \\ $a (EXLNZ-01UWI_NETWORK)9912421101502121 | \\ $a (01UWI_ML)991012587213502124,\\ $a GZN $e rda $c GZN,\\ $a ps----- $a a-io---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Sermata en Tanimbar Eilanden / $c 's-Gravenhage, uitgegeven in Jan. 1929 door het Ministerie van Defensie, Afdeeling Hydrographie.", ,\\ $a Bijgewerkt ... 1931.,"\\ $a Scale 1:500,000 $c (E 127°03ʹ00ʺ--E 132°05ʹ00ʺ/S 6°10ʹ00ʺ--S 8°40ʹ00ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Defensie, Afdeeling Hydrographie, $c [1931]","\\ $a 1 map ; $c 57 x 113 cm, on sheet 60 x 118 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Includes index of charts. | \\ $a ""F. Vavasseur & P. Dumas-Vorxet sc."" | \\ $a ""Departement van Defensie, 5 Dec. 1931, Afd. Hydrographie"" -- stamped in lower right margin. | \\ $a ""408.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Banda Sea. | \0 $a Islands $z Indonesia $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Defensie., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23449/rec/29,\\ $a agslscn agsmap026945 $9 LOCAL
